trade_id,direction,signal_time,signal_available_at,entry_time,entry_price,atr_at_entry,initial_stop,active_module_mask,module_score,exit_time,exit_price,exit_reason,bars_held,closed,censored_at_end,return_pct,observed_through,exit_timing,exit_stop_source,intrabar_exit_uncertain,excursion_data_valid,in_trade_mfe,in_trade_mae,in_trade_mfe_lower,in_trade_mfe_upper,in_trade_mae_lower,in_trade_mae_upper,mfe_bar,bars_to_mfe,realized_to_in_trade_mfe,in_trade_mfe_minus_realized,post_exit_horizon,post_exit_window_complete,post_exit_observed_bars,post_exit_mfe_from_entry,initial_risk_pct,realized_R,mfe_R,module,symbol,configuration,partition,year,holding_bucket
13,Long,2026-01-02,signal bar close,2026-01-05,325.1300048828125,14.848450825171112,302.8573286450558,2,1,2026-01-08,322.79033787402597,ATR_STOP,4,True,False,-0.007196096864790502,2026-01-08,INTRABAR_STOP,TRAILING_STOP,True,True,0.06511236303086387,-0.04791934566438827,0.06511236303086387,0.06511236303086387,-0.04791934566438827,-0.04791934566438827,2026-01-07,2,-0.11051813403515219,0.07230845989565438,20,True,16,0.40097804927040537,0.06850390890802123,-0.10504651456389957,0.9504912065425184,breakout,MU,ATR1.5-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,4-5
14,Long,2026-01-16,signal bar close,2026-01-20,364.67999267578125,16.431228338674092,340.0331501677701,2,1,2026-01-26,385.2753109521044,ATR_STOP,5,True,False,0.05647504302390782,2026-01-26,INTRABAR_STOP,TRAILING_STOP,True,True,0.1309367142673279,-0.009131256551346278,0.1309367142673279,0.1309367142673279,-0.009131256551346278,-0.009131256551346278,2026-01-23,3,0.43131556599629606,0.07446167124342007,20,True,15,0.2490402795553477,0.06758484973954532,0.8356169058827261,1.937367838678704,breakout,MU,ATR1.5-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,4-5
15,Long,2026-03-13,signal bar close,2026-03-16,446.1600036621094,24.969155777851796,408.7062699953317,2,1,2026-03-19,424.9700012207031,ATR_STOP,4,True,False,-0.047494177576379304,2026-03-19,OPEN,TRAILING_STOP,False,True,0.056437135711633335,-0.047494177576379304,0.056437135711633335,0.056437135711633335,-0.047494177576379304,-0.047494177576379304,2026-03-18,2,-0.8415412472215412,0.10393131328801264,20,True,17,0.024789307575337594,0.08394686515903504,-0.5657647547219646,0.6722959291536941,breakout,MU,ATR1.5-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,4-5
16,Long,2026-05-26,signal bar close,2026-05-27,955.6599731445312,55.8667328156505,871.8598739210555,2,1,2026-06-04,1003.6812405120771,ATR_STOP,7,True,False,0.05024932373125912,2026-06-04,INTRABAR_STOP,TRAILING_STOP,True,True,0.13983013799172572,-0.0706422269715159,0.13983013799172572,0.13983013799172572,-0.0706422269715159,-0.0706422269715159,2026-06-03,5,0.35935975214608284,0.0895808142604666,20,True,13,0.26986594886946746,0.08768819619779351,0.5730454714556387,1.5946289700875869,breakout,MU,ATR1.5-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,6-10
17,Long,2026-06-18,signal bar close,2026-06-22,1196.219970703125,79.82012323675663,1076.48978584799,2,1,2026-06-23,1080.0,ATR_STOP,2,True,False,-0.0971560194190807,2026-06-23,OPEN,TRAILING_STOP,False,True,0.014495735161847101,-0.0971560194190807,0.014495735161847101,0.014495735161847101,-0.0971560194190807,-0.0971560194190807,2026-06-22,0,-6.702386483632522,0.1116517545809278,20,True,19,0.04913814410097572,0.10009044137990675,-0.97068229572804,0.14482636865219314,breakout,MU,ATR1.5-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,1-3
1,Long,2021-11-02,signal bar close,2021-11-03,53.904998779296875,0.9630407338496221,52.46043767852244,2,1,2021-11-10,55.009882787853186,ATR_STOP,6,True,False,0.020496874753304972,2021-11-10,INTRABAR_STOP,TRAILING_STOP,True,True,0.046081091103224114,-0.009795007696623448,0.046081091103224114,0.046081091103224114,-0.009795007696623448,-0.009795007696623448,2021-11-08,3,0.44480011784857426,0.025584216349919142,20,True,14,0.07079124345617172,0.02679827721894401,0.764857926718345,1.719554235771875,breakout,AVGO,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2021,6-10
2,Long,2021-12-07,signal bar close,2021-12-08,59.09400177001953,1.3320809453487508,57.095880351996406,2,1,2021-12-14,61.784000396728516,ATR_STOP,5,True,False,0.045520671237968546,2021-12-14,OPEN,TRAILING_STOP,False,True,0.0910582553715551,-0.014400814194541423,0.0910582553715551,0.0910582553715551,-0.014400814194541423,-0.014400814194541423,2021-12-10,2,0.49990713145365573,0.04553758413358655,20,True,16,0.14691845105246615,0.03381259278732486,1.3462638468539043,2.6930278888784183,breakout,AVGO,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2021,4-5
3,Long,2021-12-20,signal bar close,2021-12-21,64.80999755859375,1.8505901075137432,62.034112397323135,2,1,2022-01-05,65.49405852713515,ATR_STOP,11,True,False,0.010554867988121108,2022-01-05,INTRABAR_STOP,TRAILING_STOP,True,True,0.04576459697112667,-0.022835917038895426,0.04576459697112667,0.04576459697112667,-0.022835917038895426,-0.022835917038895426,2021-12-28,4,0.2306339110727945,0.03520972898300556,20,True,9,0.0008486392107338592,0.04283112584228967,0.2464298516687523,1.0684892370011112,breakout,AVGO,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2021,11-15
4,Long,2022-03-16,signal bar close,2022-03-17,60.47200012207031,2.22310983837259,57.13733536451143,2,1,2022-04-05,61.83932591414002,ATR_STOP,14,True,False,0.022610890814088958,2022-04-05,INTRABAR_STOP,TRAILING_STOP,True,True,0.06712194238187186,-0.026226989878864848,0.06712194238187186,0.06712194238187186,-0.026226989878864848,-0.026226989878864848,2022-03-29,8,0.3368628798828631,0.0445110515677829,20,True,6,0.011360634231899258,0.05514394679897216,0.4100339588770677,1.217213244212744,breakout,AVGO,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2022,11-15
5,Long,2023-01-06,signal bar close,2023-01-09,59.22999954223633,1.5534240333703913,56.89986349218074,2,1,2023-01-09,56.89986349218074,ATR_STOP,1,True,False,-0.039340470505896064,2023-01-09,INTRABAR_STOP,INITIAL_STOP,True,True,,,0.0,0.015819690729358182,-0.05358770573877192,-0.039340470505896064,,,,,20,True,19,0.03518486661987863,0.03934047050589607,-0.9999999999999998,,breakout,AVGO,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2023,1-3
6,Long,2023-01-26,signal bar close,2023-01-27,59.332000732421875,1.4760517941872848,57.11792304114095,2,1,2023-02-09,59.57614234680488,ATR_STOP,10,True,False,0.004114838727317549,2023-02-09,INTRABAR_STOP,TRAILING_STOP,True,True,0.03992785431061052,-0.022854428911562752,0.03992785431061052,0.03992785431061052,-0.022854428911562752,-0.022854428911562752,2023-02-07,7,0.10305684586271549,0.03581301558329297,20,True,10,0.026326438606083524,0.037316754263286595,0.11026786248036201,1.0699712528292635,breakout,AVGO,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2023,6-10
7,Long,2023-03-03,signal bar close,2023-03-06,63.5,1.4459307448885692,61.33110388266714,2,1,2023-03-09,62.3354980000125,ATR_STOP,4,True,False,-0.01833861417303151,2023-03-09,INTRABAR_STOP,TRAILING_STOP,True,True,0.014251949280265741,,0.014251949280265741,0.014251949280265741,-0.02066142164816065,-0.01833861417303151,2023-03-06,0,-1.286744277038963,0.03259056345329725,20,True,16,0.02125981849009606,0.03415584436744656,-0.536909993374656,0.4172623907915762,breakout,AVGO,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2023,4-5
8,Long,2023-07-10,signal bar close,2023-07-11,88.11100006103516,2.175450759736274,84.84782392143075,2,1,2023-07-26,89.2975423598524,ATR_STOP,12,True,False,0.013466449115267398,2023-07-26,INTRABAR_STOP,TRAILING_STOP,True,True,0.04774660064586311,-0.018703710358186076,0.04774660064586311,0.04774660064586311,-0.018703710358186076,-0.018703710358186076,2023-07-25,10,0.28203995537081583,0.034280151530595715,20,True,8,0.04484112535539153,0.03703483262412167,0.3636157682132031,1.2892349516051171,breakout,AVGO,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2023,11-15
9,Long,2023-12-12,signal bar close,2023-12-13,106.80000305175781,3.028582152790809,102.2571298225716,2,1,2024-01-02,109.21199798583984,ATR_STOP,13,True,False,0.02258422158389939,2024-01-02,OPEN,TRAILING_STOP,False,True,0.07848310782091494,-0.005112408552636727,0.07848310782091494,0.07848310782091494,-0.005112408552636727,-0.005112408552636727,2023-12-18,3,0.28775901223780187,0.055898886237015555,20,True,8,0.03183514793381281,0.04253626497542916,0.5309404010188727,1.8450869597095627,breakout,AVGO,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2023,11-15
10,Long,2024-01-18,signal bar close,2024-01-19,115.73100280761719,2.629087912461143,111.78737093892548,2,1,2024-01-25,123.82514322532927,ATR_STOP,5,True,False,0.06993925760037856,2024-01-25,INTRABAR_STOP,TRAILING_STOP,True,True,0.10994460183317467,-0.0011319726807679231,0.10994460183317467,0.10994460183317467,-0.0011319726807679231,-0.0011319726807679231,2024-01-24,3,0.6361318012366033,0.040005344232796114,20,True,15,0.11981229729343101,0.03407584634211904,2.052458415799668,3.226467238094068,breakout,AVGO,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2024,4-5
11,Long,2024-02-22,signal bar close,2024-02-23,130.83700561523438,3.6584251098411498,125.34936795047265,2,1,2024-03-05,138.0525806180902,ATR_STOP,8,True,False,0.05514934378791425,2024-03-05,INTRABAR_STOP,TRAILING_STOP,True,True,0.09920737383512623,-0.01941353314360872,0.09920737383512623,0.09920737383512623,-0.01941353314360872,-0.01941353314360872,2024-03-04,6,0.555899643907191,0.04405803004721198,20,True,12,0.08097093089840213,0.041942550113839905,1.3148781759389605,2.3653157370226396,breakout,AVGO,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2024,6-10
12,Long,2024-06-10,signal bar close,2024-06-11,143.82000732421875,4.027858216151145,137.77821999999202,2,1,2024-06-20,176.09144255053744,ATR_STOP,7,True,False,0.2243876622365064,2024-06-20,INTRABAR_STOP,TRAILING_STOP,True,True,0.28745649515966876,-0.015276082003202407,0.28745649515966876,0.28745649515966876,-0.015276082003202407,-0.015276082003202407,2024-06-18,5,0.7805969460243696,0.06306883292316234,20,True,13,0.23138644265891228,0.04200936598902062,5.341372261965376,6.842676350668969,breakout,AVGO,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2024,6-10
13,Long,2025-05-28,signal bar close,2025-05-29,245.91000366210938,7.842517186952183,234.1462278816811,2,1,2025-06-06,251.13999938964844,ATR_STOP,7,True,False,0.021267925865778414,2025-06-06,OPEN,TRAILING_STOP,False,True,0.07937858860143465,-0.04477251678119287,0.07937858860143465,0.07937858860143465,-0.04477251678119287,-0.04477251678119287,2025-06-04,4,0.26793025979040935,0.05811066273565624,20,True,14,0.10475380985728555,0.04783772764524123,0.4445847851197859,1.659330250594188,breakout,AVGO,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2025,6-10
14,Long,2025-06-24,signal bar close,2025-06-25,266.0,8.19798250075633,253.7030262488655,2,1,2025-07-01,265.92840487526,ATR_STOP,5,True,False,-0.00026915460428567073,2025-07-01,INTRABAR_STOP,TRAILING_STOP,True,True,0.04402252426721098,,0.04402252426721098,0.04402252426721098,-0.012556377210115155,-0.009661681669995259,2025-06-30,3,-0.006114020237729608,0.044291678871496654,20,True,15,0.0922556712215108,0.04622922462832514,-0.005822174316130684,0.9522661178322664,breakout,AVGO,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2025,4-5
15,Long,2025-08-12,signal bar close,2025-08-13,316.75,8.66926944566485,303.7460958315027,2,1,2025-08-15,304.11566832046964,ATR_STOP,3,True,False,-0.03988739283198217,2025-08-15,INTRABAR_STOP,TRAILING_STOP,True,True,0.0018942576275158274,,0.0018942576275158274,0.0018942576275158274,-0.0536384853492502,-0.03988739283198217,2025-08-13,0,-21.05700526294906,0.041781650459498,20,True,17,0.17749013802905478,0.041054156806621264,-0.9715798821509125,0.046140458722326486,breakout,AVGO,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2025,1-3
16,Long,2025-09-10,signal bar close,2025-09-11,371.17999267578125,14.564213205903576,349.3336728669259,2,1,2025-09-17,354.1495179023333,ATR_STOP,5,True,False,-0.04588198477692129,2025-09-17,INTRABAR_STOP,TRAILING_STOP,True,True,0.00821708704868418,,0.00821708704868418,0.00821708704868418,-0.07996118665185215,-0.04588198477692129,2025-09-11,0,-5.583728699121969,0.05409907182560547,20,True,15,0.0,0.058856404547477065,-0.7795580638961757,0.13961245359552654,breakout,AVGO,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2025,4-5
17,Long,2025-12-10,signal bar close,2025-12-11,404.8299865722656,15.036388359410257,382.27540403315027,2,1,2025-12-12,379.9599914550781,ATR_STOP,2,True,False,-0.061433184156549636,2025-12-12,OPEN,TRAILING_STOP,False,True,0.011041675194446654,-0.061433184156549636,0.011041675194446654,0.011041675194446654,-0.061433184156549636,-0.061433184156549636,2025-12-11,0,-5.563755777515272,0.07247485935099629,20,True,19,0.0,0.05571371510813014,-1.1026581881556283,0.19818594349733779,breakout,AVGO,ATR1.5-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2025,1-3
18,Long,2026-04-08,signal bar close,2026-04-09,352.29998779296875,13.142903222672258,332.5856329589604,2,1,2026-04-24,410.5369514787798,ATR_STOP,12,True,False,0.16530504031704485,2026-04-24,INTRABAR_STOP,TRAILING_STOP,True,True,0.21859214429175733,-0.0022707573678341086,0.21859214429175733,0.21859214429175733,-0.0022707573678341086,-0.0022707573678341086,2026-04-23,10,0.7562258966470927,0.05328710397471248,20,True,8,0.24235029191368174,0.05595899948084478,2.9540385255392225,3.906291147442391,breakout,AVGO,ATR1.5-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,11-15
19,Long,2026-05-14,signal bar close,2026-05-15,432.80999755859375,15.59956948889177,409.4106433252561,2,1,2026-05-19,409.48593417131957,ATR_STOP,3,True,False,-0.053889844317000946,2026-05-19,INTRABAR_STOP,TRAILING_STOP,True,True,0.0,,0.0,0.0,-0.06226753623772929,-0.053889844317000946,2026-05-15,0,,0.053889844317000946,20,True,17,0.14368892306603187,0.054063802512255614,-0.996782353678966,0.0,breakout,AVGO,ATR1.5-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,1-3
20,Long,2026-05-29,signal bar close,2026-06-01,450.0899963378906,15.773653038056954,426.4295167808052,2,1,2026-06-04,408.989990234375,ATR_STOP,4,True,False,-0.09131508462290083,2026-06-04,OPEN,TRAILING_STOP,False,True,0.09978005293944503,-0.09131508462290083,0.09978005293944503,0.09978005293944503,-0.09131508462290083,-0.09131508462290083,2026-06-03,2,-0.9151637219346691,0.19109513756234586,20,True,17,0.0,0.052568330221947575,-1.737074094561525,1.8981020039663785,breakout,AVGO,ATR1.5-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,4-5
1,Long,2021-11-18,signal bar close,2021-11-19,75.12999725341797,1.8754410952947436,72.31683561047585,2,1,2021-11-22,73.02349341407329,ATR_STOP,2,True,False,-0.028038119477621137,2021-11-22,INTRABAR_STOP,TRAILING_STOP,True,True,,,0.008784822124818348,0.013177233187227744,-0.035804537606173525,-0.028038119477621137,,,,,20,True,18,0.2491681339686389,0.03744392048163076,-0.7488029863586554,,breakout,MRVL,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2021,1-3
2,Long,2021-12-07,signal bar close,2021-12-08,90.7699966430664,3.9617666074573457,84.82734673188038,2,1,2021-12-13,87.94896361106302,ATR_STOP,4,True,False,-0.03107891523998285,2021-12-13,INTRABAR_STOP,TRAILING_STOP,True,True,0.03393193725858712,,0.03393193725858712,0.03393193725858712,-0.0471521310739611,-0.03107891523998285,2021-12-08,0,-0.9159192710730875,0.06501085249856997,20,True,16,0.011127048293304354,0.06546931949941812,-0.47470961173285264,0.5182876119384241,breakout,MRVL,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2021,4-5
3,Long,2022-03-16,signal bar close,2022-03-17,67.91999816894531,4.427483325779356,61.278773180276275,2,1,2022-03-18,69.11000061035156,TREND_EXIT,2,True,False,0.017520648902937586,2022-03-18,OPEN,,False,True,0.02296827488286879,-0.014870355330747542,0.02296827488286879,0.02296827488286879,-0.014870355330747542,-0.014870355330747542,2022-03-17,0,0.7628195409662921,0.005447625979931203,20,True,19,0.12765015316077322,0.097780111420933,0.17918417813529636,0.23489720505627984,breakout,MRVL,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2022,1-3
4,Long,2023-07-11,signal bar close,2023-07-12,63.119998931884766,2.2050117732970937,59.81248127193913,2,1,2023-07-20,63.5922884478022,ATR_STOP,7,True,False,0.007482406906044181,2023-07-20,INTRABAR_STOP,TRAILING_STOP,True,True,0.05846005527805853,-0.018694555214570974,0.05846005527805853,0.05846005527805853,-0.018694555214570974,-0.018694555214570974,2023-07-19,5,0.12799178636515093,0.05097764837201435,20,True,13,0.05022183202289732,0.052400470784464186,0.14279274201220693,1.1156398864910753,breakout,MRVL,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2023,6-10
5,Long,2023-11-03,signal bar close,2023-11-06,51.63999938964844,1.7722618908341115,48.98160655339727,2,1,2023-11-07,51.150001525878906,TREND_EXIT,2,True,False,-0.009488727140995135,2023-11-07,OPEN,,False,True,0.0075522733202553205,-0.016072773550880437,0.0075522733202553205,0.0075522733202553205,-0.016072773550880437,-0.016072773550880437,2023-11-06,0,-1.2564067451778014,0.017041000461250455,20,True,19,0.12548411345518495,0.051479335160179315,-0.1843210894521211,0.14670495057397734,breakout,MRVL,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2023,1-3
6,Long,2023-12-14,signal bar close,2023-12-15,59.650001525878906,1.9739735077506801,56.689041264252886,2,1,2023-12-20,57.55400034691551,ATR_STOP,4,True,False,-0.035138325655432845,2023-12-20,INTRABAR_STOP,TRAILING_STOP,True,True,,,0.010561563072964075,0.01592618481040664,-0.036043612252820045,-0.035138325655432845,,,,,20,True,16,0.12573344188006685,0.04963889666191241,-0.7078788615056838,,breakout,MRVL,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2023,4-5
7,Long,2024-01-11,signal bar close,2024-01-12,65.87000274658203,2.1605793323004985,62.62913374813128,2,1,2024-01-17,63.95740898255257,ATR_STOP,3,True,False,-0.029035884078943752,2024-01-17,INTRABAR_STOP,TRAILING_STOP,True,True,0.01943219562660925,,0.01943219562660925,0.01943219562660925,-0.03931993106557974,-0.029035884078943752,2024-01-12,0,-1.4942153031427805,0.048468079705553,20,True,17,0.11628959637643743,0.04920098471711264,-0.5901484339366231,0.39495542087901586,breakout,MRVL,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2024,1-3
8,Long,2024-03-06,signal bar close,2024-03-07,81.18000030517578,2.9737304317126543,76.7194046576068,2,1,2024-03-08,80.94999694824219,ATR_STOP,2,True,False,-0.0028332514913642637,2024-03-08,OPEN,TRAILING_STOP,False,True,0.05641785924904319,-0.0028332514913642637,0.05641785924904319,0.05641785924904319,-0.0028332514913642637,-0.0028332514913642637,2024-03-07,0,-0.05021905348902996,0.05925111074040745,20,True,19,0.002710042127076706,0.05494697746736256,-0.05156337294525727,1.0267691117778828,breakout,MRVL,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2024,1-3
9,Long,2024-08-30,signal bar close,2024-09-03,74.58000183105469,3.711363199242684,69.01295703219066,2,1,2024-09-04,69.08000183105469,ATR_STOP,2,True,False,-0.07374631087377947,2024-09-04,OPEN,TRAILING_STOP,False,True,0.005631511915174414,-0.07374631087377947,0.005631511915174414,0.005631511915174414,-0.07374631087377947,-0.07374631087377947,2024-09-03,0,-13.095295186194322,0.07937782278895389,20,True,19,0.01930805546604475,0.07464527570641526,-0.9879568422230568,0.07544364813285061,breakout,MRVL,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2024,1-3
10,Long,2024-11-06,signal bar close,2024-11-07,91.72000122070312,3.2487151871131497,86.8469284400334,2,1,2024-11-13,90.34621596681882,ATR_STOP,5,True,False,-0.014978033532496493,2024-11-13,INTRABAR_STOP,TRAILING_STOP,True,True,0.03674220532420591,,0.03674220532420591,0.03674220532420591,-0.021478425583126293,-0.014978033532496493,2024-11-08,1,-0.407652001297508,0.051720238856702405,20,True,15,0.3070213220446245,0.05312988133246749,-0.28191355141129343,0.6915544398506472,breakout,MRVL,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2024,4-5
11,Long,2024-12-02,signal bar close,2024-12-03,97.79000091552734,3.300587132555695,92.8391202166938,2,1,2024-12-05,112.63301379893481,ATR_STOP,3,True,False,0.151784566361024,2024-12-05,INTRABAR_STOP,TRAILING_STOP,True,True,0.22589217845464926,-0.03262094704510565,0.22589217845464926,0.22589217845464926,-0.03262094704510565,-0.03262094704510565,2024-12-04,1,0.6719336959756519,0.07410761209362526,20,True,17,0.2900092069213642,0.050627678213340015,2.998055050469012,4.461831678370911,breakout,MRVL,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2024,1-3
12,Long,2024-12-13,signal bar close,2024-12-16,122.5,5.372681496113308,114.44097775583003,2,1,2024-12-17,117.91448041281456,ATR_STOP,2,True,False,-0.037432812956615824,2024-12-17,INTRABAR_STOP,TRAILING_STOP,True,True,0.029795930823501182,,0.029795930823501182,0.029795930823501182,-0.08653059978874367,-0.037432812956615824,2024-12-16,0,-1.256306211017618,0.067228743780117,20,True,18,0.007428601323341777,0.06578793668710177,-0.5689920499354225,0.45290872953221684,breakout,MRVL,ATR1.5-DYNAMIC-TRENDON,IN-SAMPLE,2024,1-3
